#x, y_1, y_2
16.430281, 0.155231, 0.084749
16.440281, 0.157941, 0.084033
16.450281, 0.160701, 0.083325
16.460281, 0.163514, 0.082626
16.470282, 0.166379, 0.081934
16.480282, 0.169297, 0.081251
16.490282, 0.172271, 0.080577
16.500282, 0.175300, 0.079910
16.510283, 0.178385, 0.079251
16.520283, 0.181529, 0.078599
16.530283, 0.184731, 0.077956
16.540283, 0.187994, 0.077321
16.550283, 0.191318, 0.076693
16.560284, 0.194704, 0.076072
16.570284, 0.198154, 0.075460
16.580284, 0.201668, 0.074855
16.590284, 0.205249, 0.074257
16.600285, 0.208896, 0.073667
16.610285, 0.212613, 0.073084
16.620285, 0.216399, 0.072509
16.630285, 0.220256, 0.071941
16.640285, 0.224186, 0.071380
16.650286, 0.228189, 0.070826
16.660286, 0.232268, 0.070279
16.670286, 0.236424, 0.069740
16.680286, 0.240658, 0.069207
16.690287, 0.244971, 0.068682
16.700287, 0.249366, 0.068163
16.710287, 0.253844, 0.067651
16.720287, 0.258405, 0.067147
16.730288, 0.263053, 0.066649
16.740288, 0.267788, 0.066158
16.750288, 0.272612, 0.065673
16.760288, 0.277527, 0.065195
16.770288, 0.282535, 0.064724
16.780289, 0.287637, 0.064260
16.790289, 0.292835, 0.063802
16.800289, 0.298132, 0.063351
16.810289, 0.303528, 0.062906
16.820290, 0.309025, 0.062468
16.830290, 0.314627, 0.062037
16.840290, 0.320334, 0.061612
16.850290, 0.326148, 0.061193
16.860291, 0.332072, 0.060780
16.870291, 0.338108, 0.060374
16.880291, 0.344258, 0.059975
16.890291, 0.350524, 0.059582
16.900291, 0.356908, 0.059195
16.910292, 0.363412, 0.058814
16.920292, 0.370039, 0.058440
16.930292, 0.376791, 0.058071
16.940292, 0.383671, 0.057709
16.950293, 0.390680, 0.057354
16.960293, 0.397821, 0.057004
16.970293, 0.405097, 0.056661
16.980293, 0.412511, 0.056324
16.990294, 0.420064, 0.055993
17.000294, 0.427760, 0.055668
17.010294, 0.435600, 0.055350
17.020294, 0.443589, 0.055037
17.030294, 0.451728, 0.054731
17.040295, 0.460021, 0.054431
17.050295, 0.468471, 0.054137
17.060295, 0.477079, 0.053849
17.070295, 0.485850, 0.053568
17.080296, 0.494786, 0.053292
17.090296, 0.503891, 0.053023
17.100296, 0.513167, 0.052760
17.110296, 0.522618, 0.052503
17.120296, 0.532247, 0.052253
17.130297, 0.542058, 0.052008
17.140297, 0.552053, 0.051770
17.150297, 0.562237, 0.051538
17.160297, 0.572613, 0.051313
17.170298, 0.583183, 0.051093
17.180298, 0.593953, 0.050880
17.190298, 0.604926, 0.050674
17.200298, 0.616104, 0.050473
17.210299, 0.627494, 0.050280
17.220299, 0.639097, 0.050092
17.230299, 0.650918, 0.049912
17.240299, 0.662962, 0.049737
17.250299, 0.675232, 0.049570
17.260300, 0.687733, 0.049409
17.270300, 0.700468, 0.049254
17.280300, 0.713442, 0.049107
17.290300, 0.726660, 0.048966
17.300301, 0.740126, 0.048832
17.310301, 0.753844, 0.048705
17.320301, 0.767820, 0.048586
17.330301, 0.782057, 0.048473
17.340302, 0.796561, 0.048367
17.350302, 0.811336, 0.048269
17.360302, 0.826388, 0.048178
17.370302, 0.841721, 0.048094
17.380302, 0.857341, 0.048018
17.390303, 0.873253, 0.047949
17.400303, 0.889462, 0.047889
17.410303, 0.905973, 0.047836
17.420303, 0.922793, 0.047791
17.430304, 0.939925, 0.047754
17.440304, 0.957377, 0.047725
17.450304, 0.975154, 0.047705
17.460304, 0.993262, 0.047693
17.470304, 1.011706, 0.047690
17.480305, 1.030493, 0.047695
17.490305, 1.049628, 0.047710
17.500305, 1.069118, 0.047734
17.510305, 1.088969, 0.047767
17.520306, 1.109188, 0.047809
17.530306, 1.129781, 0.047861
17.540306, 1.150755, 0.047923
17.550306, 1.172115, 0.047996
17.560307, 1.193870, 0.048078
17.570307, 1.216025, 0.048171
17.580307, 1.238589, 0.048275
17.590307, 1.261567, 0.048391
17.600307, 1.284966, 0.048517
17.610308, 1.308795, 0.048655
17.620308, 1.333061, 0.048806
17.630308, 1.357770, 0.048968
17.640308, 1.382931, 0.049143
17.650309, 1.408551, 0.049332
17.660309, 1.434637, 0.049533
17.670309, 1.461198, 0.049748
17.680309, 1.488241, 0.049978
17.690310, 1.515775, 0.050222
17.700310, 1.543807, 0.050481
17.710310, 1.572345, 0.050755
17.720310, 1.601397, 0.051046
17.730310, 1.630973, 0.051353
17.740311, 1.661080, 0.051677
17.750311, 1.691726, 0.052019
17.760311, 1.722921, 0.052378
17.770311, 1.754672, 0.052757
17.780312, 1.786988, 0.053155
17.790312, 1.819878, 0.053574
17.800312, 1.853351, 0.054013
17.810312, 1.887415, 0.054474
17.820312, 1.922079, 0.054957
17.830313, 1.957351, 0.055464
17.840313, 1.993241, 0.055995
17.850313, 2.029758, 0.056551
17.860313, 2.066909, 0.057133
17.870314, 2.104705, 0.057743
17.880314, 2.143153, 0.058381
17.890314, 2.182262, 0.059048
17.900314, 2.222042, 0.059746
17.910315, 2.262500, 0.060476
17.920315, 2.303645, 0.061240
17.930315, 2.345485, 0.062038
17.940315, 2.388030, 0.062873
17.950315, 2.431286, 0.063746
17.960316, 2.475262, 0.064658
17.970316, 2.519966, 0.065612
17.980316, 2.565406, 0.066609
17.990316, 2.611587, 0.067652
18.000317, 2.658519, 0.068742
18.010317, 2.706206, 0.069882
18.020317, 2.754657, 0.071075
18.030317, 2.803877, 0.072322
18.040318, 2.853871, 0.073626
18.050318, 2.904644, 0.074991
18.060318, 2.956203, 0.076420
18.070318, 3.008549, 0.077915
18.080318, 3.061688, 0.079480
18.090319, 3.115622, 0.081118
18.100319, 3.170352, 0.082834
18.110319, 3.225881, 0.084632
18.120319, 3.282208, 0.086516
18.130320, 3.339334, 0.088490
18.140320, 3.397255, 0.090560
18.150320, 3.455971, 0.092731
18.160320, 3.515476, 0.095009
18.170321, 3.575765, 0.097399
18.180321, 3.636832, 0.099908
18.190321, 3.698668, 0.102542
18.200321, 3.761264, 0.105309
18.210321, 3.824606, 0.108217
18.220322, 3.888681, 0.111274
18.230322, 3.953474, 0.114488
18.240322, 4.018964, 0.117869
18.250322, 4.085132, 0.121428
18.260323, 4.151953, 0.125174
18.270323, 4.219401, 0.129120
18.280323, 4.287445, 0.133276
18.290323, 4.356051, 0.137658
18.300323, 4.425183, 0.142278
18.310324, 4.494798, 0.147151
18.320324, 4.564852, 0.152294
18.330324, 4.635293, 0.157723
18.340324, 4.706066, 0.163456
18.350325, 4.777111, 0.169514
18.360325, 4.848359, 0.175917
18.370325, 4.919739, 0.182687
18.380325, 4.991171, 0.189848
18.390326, 5.062567, 0.197425
18.400326, 5.133834, 0.205445
18.410326, 5.204869, 0.213938
18.420326, 5.275561, 0.222934
18.430326, 5.345789, 0.232466
18.440327, 5.415423, 0.242568
18.450327, 5.484324, 0.253278
18.460327, 5.552338, 0.264636
18.470327, 5.619304, 0.276683
18.480328, 5.685047, 0.289464
18.490328, 5.749380, 0.303026
18.500328, 5.812101, 0.317418
18.510328, 5.872997, 0.332692
18.520329, 5.931840, 0.348904
18.530329, 5.988388, 0.366111
18.540329, 6.042383, 0.384375
18.550329, 6.093554, 0.403756
18.560329, 6.141616, 0.424322
18.570330, 6.186267, 0.446139
18.580330, 6.227195, 0.469277
18.590330, 6.264071, 0.493807
18.600330, 6.296555, 0.519801
18.610331, 6.324297, 0.547333
18.620331, 6.346938, 0.576474
18.630331, 6.364111, 0.607298
18.640331, 6.375446, 0.639874
18.650331, 6.380571, 0.674270
18.660332, 6.379116, 0.710550
18.670332, 6.370718, 0.748771
18.680332, 6.355026, 0.788985
18.690332, 6.331706, 0.831236
18.700333, 6.300446, 0.875555
18.710333, 6.260963, 0.921963
18.720333, 6.213011, 0.970467
18.730333, 6.156385, 1.021058
18.740334, 6.090932, 1.073707
18.750334, 6.016555, 1.128369
18.760334, 5.933219, 1.184974
18.770334, 5.840962, 1.243432
18.780334, 5.739896, 1.303626
18.790335, 5.630213, 1.365416
18.800335, 5.512190, 1.428638
18.810335, 5.386186, 1.493101
18.820335, 5.252646, 1.558591
18.830336, 5.112098, 1.624872
18.840336, 4.965145, 1.691689
18.850336, 4.812463, 1.758766
18.860336, 4.654793, 1.825819
18.870337, 4.492924, 1.892549
18.880337, 4.327691, 1.958654
18.890337, 4.159951, 2.023832
18.900337, 3.990579, 2.087784
18.910337, 3.820446, 2.150221
18.920338, 3.650411, 2.210867
18.930338, 3.481302, 2.269464
18.940338, 3.313908, 2.325776
18.950338, 3.148964, 2.379592
18.960339, 2.987145, 2.430729
18.970339, 2.829060, 2.479031
18.980339, 2.675241, 2.524374
18.990339, 2.526147, 2.566663
19.000340, 2.382157, 2.605834
19.010340, 2.243575, 2.641851
19.020340, 2.110631, 2.674704
19.030340, 1.983484, 2.704410
19.040340, 1.862229, 2.731008
19.050341, 1.746901, 2.754555
19.060341, 1.637481, 2.775129
19.070341, 1.533904, 2.792820
19.080341, 1.436064, 2.807731
19.090342, 1.343823, 2.819975
19.100342, 1.257013, 2.829670
19.110342, 1.175445, 2.836943
19.120342, 1.098914, 2.841920
19.130342, 1.027202, 2.844731
19.140343, 0.960082, 2.845505
19.150343, 0.897326, 2.844369
19.160343, 0.838703, 2.841449
19.170343, 0.783983, 2.836866
19.180344, 0.732941, 2.830738
19.190344, 0.685357, 2.823178
19.200344, 0.641018, 2.814295
19.210344, 0.599717, 2.804192
19.220345, 0.561260, 2.792968
19.230345, 0.525458, 2.780714
19.240345, 0.492133, 2.767518
19.250345, 0.461116, 2.753463
19.260345, 0.432248, 2.738625
19.270346, 0.405380, 2.723076
19.280346, 0.380371, 2.706884
19.290346, 0.357090, 2.690111
19.300346, 0.335413, 2.672817
19.310347, 0.315227, 2.655053
19.320347, 0.296423, 2.636872
19.330347, 0.278903, 2.618320
19.340347, 0.262573, 2.599439
19.350348, 0.247348, 2.580270
19.360348, 0.233148, 2.560850
19.370348, 0.219900, 2.541212
19.380348, 0.207533, 2.521388
19.390348, 0.195986, 2.501407
19.400349, 0.185198, 2.481295
19.410349, 0.175116, 2.461078
19.420349, 0.165689, 2.440777
19.430349, 0.156871, 2.420413
19.440350, 0.148617, 2.400006
19.450350, 0.140889, 2.379573
19.460350, 0.133649, 2.359129
19.470350, 0.126864, 2.338691
19.480350, 0.120500, 2.318271
19.490351, 0.114529, 2.297882
19.500351, 0.108925, 2.277535
19.510351, 0.103661, 2.257240
19.520351, 0.098714, 2.237008
19.530352, 0.094064, 2.216846
19.540352, 0.089689, 2.196763
19.550352, 0.085572, 2.176765
19.560352, 0.081696, 2.156860
19.570353, 0.078044, 2.137054
19.580353, 0.074601, 2.117351
19.590353, 0.071354, 2.097757
19.600353, 0.068291, 2.078276
19.610353, 0.065399, 2.058913
19.620354, 0.062667, 2.039670
19.630354, 0.060086, 2.020552
19.640354, 0.057646, 2.001560
19.650354, 0.055337, 1.982699
19.660355, 0.053152, 1.963969
19.670355, 0.051084, 1.945373
19.680355, 0.049124, 1.926913
19.690355, 0.047267, 1.908591
19.700356, 0.045506, 1.890407
19.710356, 0.043835, 1.872363
19.720356, 0.042250, 1.854460
19.730356, 0.040744, 1.836699
19.740356, 0.039314, 1.819080
19.750357, 0.037955, 1.801605
19.760357, 0.036662, 1.784272
19.770357, 0.035433, 1.767084
19.780357, 0.034263, 1.750039
19.790358, 0.033150, 1.733138
19.800358, 0.032089, 1.716382
19.810358, 0.031079, 1.699769
19.820358, 0.030115, 1.683299
19.830359, 0.029197, 1.666973
19.840359, 0.028321, 1.650790
19.850359, 0.027485, 1.634750
19.860359, 0.026686, 1.618851
19.870359, 0.025924, 1.603095
19.880360, 0.025196, 1.587480
19.890360, 0.024500, 1.572005
19.900360, 0.023834, 1.556670
19.910360, 0.023198, 1.541474
19.920361, 0.022589, 1.526417
19.930361, 0.022007, 1.511497
19.940361, 0.021449, 1.496715
19.950361, 0.020915, 1.482069
19.960361, 0.020403, 1.467558
19.970362, 0.019913, 1.453182
19.980362, 0.019443, 1.438940
19.990362, 0.018993, 1.424830
20.000362, 0.018561, 1.410852
20.010363, 0.018146, 1.397006
20.020363, 0.017749, 1.383289
20.030363, 0.017367, 1.369702
20.040363, 0.017001, 1.356243
20.050364, 0.016649, 1.342911
20.060364, 0.016311, 1.329705
20.070364, 0.015987, 1.316625
20.080364, 0.015675, 1.303669
20.090364, 0.015376, 1.290837
20.100365, 0.015088, 1.278127
20.110365, 0.014811, 1.265539
20.120365, 0.014545, 1.253071
20.130365, 0.014289, 1.240723
20.140366, 0.014043, 1.228493
20.150366, 0.013806, 1.216380
20.160366, 0.013578, 1.204384
20.170366, 0.013359, 1.192504
20.180367, 0.013149, 1.180738
20.190367, 0.012946, 1.169086
20.200367, 0.012751, 1.157547
20.210367, 0.012563, 1.146119
20.220367, 0.012382, 1.134802
20.230368, 0.012208, 1.123594
20.240368, 0.012041, 1.112495
20.250368, 0.011880, 1.101504
20.260368, 0.011725, 1.090620
20.270369, 0.011576, 1.079842
20.280369, 0.011432, 1.069169
20.290369, 0.011294, 1.058599
20.300369, 0.011162, 1.048133
20.310369, 0.011034, 1.037768
20.320370, 0.010911, 1.027505
20.330370, 0.010793, 1.017342
20.340370, 0.010679, 1.007279
20.350370, 0.010570, 0.997313
20.360371, 0.010465, 0.987446
20.370371, 0.010365, 0.977674
20.380371, 0.010268, 0.967999
20.390371, 0.010175, 0.958418
20.400372, 0.010086, 0.948932
20.410372, 0.010001, 0.939538
20.420372, 0.009919, 0.930237
20.430372, 0.009840, 0.921027
20.440372, 0.009765, 0.911907
20.450373, 0.009693, 0.902877
20.460373, 0.009625, 0.893936
20.470373, 0.009559, 0.885082
20.480373, 0.009496, 0.876316
20.490374, 0.009437, 0.867636
20.500374, 0.009380, 0.859042
20.510374, 0.009326, 0.850532
20.520374, 0.009274, 0.842106
20.530375, 0.009225, 0.833763
20.540375, 0.009179, 0.825502
20.550375, 0.009135, 0.817323
20.560375, 0.009094, 0.809224
20.570375, 0.009055, 0.801206
20.580376, 0.009019, 0.793266
20.590376, 0.008984, 0.785405
20.600376, 0.008952, 0.777622
20.610376, 0.008923, 0.769915
20.620377, 0.008895, 0.762285
20.630377, 0.008870, 0.754730
20.640377, 0.008846, 0.747249
20.650377, 0.008825, 0.739843
20.660378, 0.008805, 0.732510
20.670378, 0.008788, 0.725249
20.680378, 0.008773, 0.718060
20.690378, 0.008759, 0.710943
20.700378, 0.008747, 0.703895
20.710379, 0.008738, 0.696918
20.720379, 0.008730, 0.690010
20.730379, 0.008724, 0.683170
20.740379, 0.008719, 0.676398
20.750380, 0.008717, 0.669693
20.760380, 0.008716, 0.663054
20.770380, 0.008717, 0.656482
20.780380, 0.008719, 0.649974
20.790380, 0.008724, 0.643531
20.800381, 0.008730, 0.637152
20.810381, 0.008738, 0.630836
20.820381, 0.008747, 0.624583
20.830381, 0.008758, 0.618391
20.840382, 0.008771, 0.612262
20.850382, 0.008785, 0.606193
20.860382, 0.008801, 0.600184
20.870382, 0.008819, 0.594235
20.880383, 0.008838, 0.588345
20.890383, 0.008859, 0.582514
20.900383, 0.008881, 0.576740
20.910383, 0.008905, 0.571024
20.920383, 0.008930, 0.565364
20.930384, 0.008958, 0.559761
20.940384, 0.008986, 0.554214
20.950384, 0.009017, 0.548721
20.960384, 0.009048, 0.543284
20.970385, 0.009082, 0.537900
20.980385, 0.009117, 0.532570
20.990385, 0.009154, 0.527293
21.000385, 0.009192, 0.522068
21.010386, 0.009232, 0.516895
21.020386, 0.009273, 0.511774
21.030386, 0.009316, 0.506704
21.040386, 0.009361, 0.501684
21.050386, 0.009407, 0.496714
21.060387, 0.009455, 0.491794
21.070387, 0.009505, 0.486922
21.080387, 0.009556, 0.482099
21.090387, 0.009609, 0.477324
21.100388, 0.009664, 0.472597
21.110388, 0.009720, 0.467917
21.120388, 0.009778, 0.463283
21.130388, 0.009838, 0.458696
21.140388, 0.009899, 0.454154
21.150389, 0.009962, 0.449657
21.160389, 0.010027, 0.445205
21.170389, 0.010094, 0.440798
21.180389, 0.010162, 0.436435
21.190390, 0.010232, 0.432115
21.200390, 0.010304, 0.427838
21.210390, 0.010378, 0.423603
21.220390, 0.010454, 0.419411
21.230391, 0.010531, 0.415261
21.240391, 0.010611, 0.411152
21.250391, 0.010692, 0.407084
21.260391, 0.010775, 0.403057
21.270391, 0.010861, 0.399070
21.280392, 0.010948, 0.395122
21.290392, 0.011037, 0.391214
21.300392, 0.011128, 0.387345
21.310392, 0.011221, 0.383515
21.320393, 0.011317, 0.379723
21.330393, 0.011414, 0.375969
21.340393, 0.011514, 0.372252
21.350393, 0.011615, 0.368572
21.360394, 0.011719, 0.364929
21.370394, 0.011825, 0.361323
21.380394, 0.011934, 0.357752
21.390394, 0.012044, 0.354218
21.400394, 0.012157, 0.350718
21.410395, 0.012272, 0.347253
21.420395, 0.012390, 0.343824
21.430395, 0.012510, 0.340428
21.440395, 0.012632, 0.337066
21.450396, 0.012757, 0.333738
21.460396, 0.012885, 0.330443
21.470396, 0.013015, 0.327181
21.480396, 0.013147, 0.323952
21.490396, 0.013282, 0.320755
21.500397, 0.013420, 0.317590
21.510397, 0.013561, 0.314457
21.520397, 0.013704, 0.311355
21.530397, 0.013850, 0.308284
21.540398, 0.013999, 0.305244
21.550398, 0.014151, 0.302234
21.560398, 0.014306, 0.299255
21.570398, 0.014463, 0.296305
21.580399, 0.014624, 0.293385
21.590399, 0.014788, 0.290494
21.600399, 0.014955, 0.287632
21.610399, 0.015125, 0.284799
21.620399, 0.015298, 0.281994
21.630400, 0.015474, 0.279217
21.640400, 0.015654, 0.276468
21.650400, 0.015837, 0.273747
21.660400, 0.016024, 0.271052
21.670401, 0.016214, 0.268385
21.680401, 0.016408, 0.265745
21.690401, 0.016605, 0.263131
21.700401, 0.016806, 0.260544
21.710402, 0.017011, 0.257982
21.720402, 0.017220, 0.255446
21.730402, 0.017432, 0.252936
21.740402, 0.017649, 0.250450
21.750402, 0.017869, 0.247990
21.760403, 0.018093, 0.245554
21.770403, 0.018322, 0.243143
21.780403, 0.018555, 0.240756
21.790403, 0.018792, 0.238393
21.800404, 0.019033, 0.236054
21.810404, 0.019279, 0.233739
21.820404, 0.019530, 0.231446
21.830404, 0.019785, 0.229177
21.840405, 0.020044, 0.226931
21.850405, 0.020309, 0.224707
21.860405, 0.020578, 0.222505
21.870405, 0.020852, 0.220326
21.880405, 0.021131, 0.218169
21.890406, 0.021416, 0.216033
21.900406, 0.021705, 0.213919
21.910406, 0.022000, 0.211826
21.920406, 0.022300, 0.209755
21.930407, 0.022606, 0.207704
21.940407, 0.022917, 0.205674
21.950407, 0.023234, 0.203664
21.960407, 0.023557, 0.201675
21.970407, 0.023885, 0.199706
21.980408, 0.024220, 0.197756
21.990408, 0.024561, 0.195827
22.000408, 0.024908, 0.193917
22.010408, 0.025261, 0.192026
22.020409, 0.025621, 0.190154
22.030409, 0.025987, 0.188301
22.040409, 0.026360, 0.186467
22.050409, 0.026740, 0.184652
22.060410, 0.027126, 0.182854
22.070410, 0.027520, 0.181075
22.080410, 0.027921, 0.179315
22.090410, 0.028329, 0.177571
22.100410, 0.028745, 0.175846
22.110411, 0.029168, 0.174138
22.120411, 0.029599, 0.172448
22.130411, 0.030038, 0.170774
22.140411, 0.030485, 0.169118
22.150412, 0.030940, 0.167478
22.160412, 0.031403, 0.165855
22.170412, 0.031875, 0.164249
22.180412, 0.032355, 0.162658
22.190413, 0.032844, 0.161085
22.200413, 0.033343, 0.159527
22.210413, 0.033850, 0.157985
22.220413, 0.034367, 0.156458
22.230413, 0.034893, 0.154947
22.240414, 0.035428, 0.153452
22.250414, 0.035974, 0.151972
22.260414, 0.036529, 0.150507
22.270414, 0.037095, 0.149057
22.280415, 0.037671, 0.147621
22.290415, 0.038257, 0.146201
22.300415, 0.038855, 0.144795
22.310415, 0.039463, 0.143403
22.320415, 0.040083, 0.142026
22.330416, 0.040713, 0.140662
22.340416, 0.041356, 0.139313
22.350416, 0.042010, 0.137977
22.360416, 0.042676, 0.136656
22.370417, 0.043355, 0.135347
22.380417, 0.044046, 0.134053
22.390417, 0.044750, 0.132771
22.400417, 0.045467, 0.131503
22.410418, 0.046197, 0.130248
22.420418, 0.046940, 0.129005
22.430418, 0.047697, 0.127776
22.440418, 0.048468, 0.126559
22.450418, 0.049254, 0.125355
22.460419, 0.050053, 0.124163
22.470419, 0.050868, 0.122983
22.480419, 0.051698, 0.121816
22.490419, 0.052543, 0.120661
22.500420, 0.053403, 0.119518
22.510420, 0.054280, 0.118386
22.520420, 0.055173, 0.117267
22.530420, 0.056082, 0.116159
22.540421, 0.057008, 0.115062
22.550421, 0.057952, 0.113977
22.560421, 0.058913, 0.112904
22.570421, 0.059891, 0.111841
22.580421, 0.060888, 0.110790
22.590422, 0.061904, 0.109749
22.600422, 0.062938, 0.108720
22.610422, 0.063991, 0.107701
22.620422, 0.065064, 0.106693
22.630423, 0.066157, 0.105695
22.640423, 0.067271, 0.104708
22.650423, 0.068405, 0.103732
22.660423, 0.069560, 0.102765
22.670424, 0.070737, 0.101809
22.680424, 0.071936, 0.100863
22.690424, 0.073157, 0.099927
22.700424, 0.074400, 0.099001
22.710424, 0.075668, 0.098084
22.720425, 0.076958, 0.097178
22.730425, 0.078273, 0.096281
22.740425, 0.079612, 0.095393
22.750425, 0.080977, 0.094515
22.760426, 0.082367, 0.093647
22.770426, 0.083783, 0.092787
22.780426, 0.085225, 0.091937
22.790426, 0.086695, 0.091096
22.800426, 0.088191, 0.090264
22.810427, 0.089716, 0.089441
22.820427, 0.091270, 0.088627
22.830427, 0.092853, 0.087822
22.840427, 0.094465, 0.087025
22.850428, 0.096108, 0.086237
22.860428, 0.097781, 0.085457
22.870428, 0.099486, 0.084686
22.880428, 0.101223, 0.083924
22.890429, 0.102993, 0.083170
22.900429, 0.104796, 0.082424
22.910429, 0.106633, 0.081686
22.920429, 0.108504, 0.080956
22.930429, 0.110411, 0.080234
22.940430, 0.112353, 0.079520
22.950430, 0.114332, 0.078815
22.960430, 0.116348, 0.078117
22.970430, 0.118403, 0.077426
22.980431, 0.120496, 0.076744
22.990431, 0.122628, 0.076069
23.000431, 0.124801, 0.075401
23.010431, 0.127015, 0.074741
23.020432, 0.129270, 0.074089
23.030432, 0.131568, 0.073444
23.040432, 0.133910, 0.072806
23.050432, 0.136295, 0.072175
23.060432, 0.138726, 0.071552
23.070433, 0.141203, 0.070936
23.080433, 0.143726, 0.070327
23.090433, 0.146298, 0.069724
23.100433, 0.148918, 0.069129
23.110434, 0.151587, 0.068541
23.120434, 0.154307, 0.067959
23.130434, 0.157079, 0.067385
23.140434, 0.159903, 0.066817
23.150434, 0.162780, 0.066255
23.160435, 0.165712, 0.065701
23.170435, 0.168700, 0.065152
23.180435, 0.171744, 0.064611
23.190435, 0.174846, 0.064076
23.200436, 0.178007, 0.063547
23.210436, 0.181228, 0.063025
23.220436, 0.184510, 0.062509
23.230436, 0.187854, 0.061999
23.240437, 0.191262, 0.061495
23.250437, 0.194734, 0.060998
23.260437, 0.198272, 0.060507
23.270437, 0.201878, 0.060022
23.280437, 0.205552, 0.059543
23.290438, 0.209296, 0.059070
23.300438, 0.213111, 0.058603
23.310438, 0.216998, 0.058141
23.320438, 0.220960, 0.057686
23.330439, 0.224997, 0.057237
23.340439, 0.229110, 0.056793
23.350439, 0.233302, 0.056355
23.360439, 0.237574, 0.055923
23.370440, 0.241927, 0.055497
23.380440, 0.246362, 0.055076
23.390440, 0.250883, 0.054661
23.400440, 0.255489, 0.054252
23.410440, 0.260183, 0.053848
23.420441, 0.264966, 0.053449
23.430441, 0.269841, 0.053056
23.440441, 0.274808, 0.052669
23.450441, 0.279870, 0.052287
23.460442, 0.285028, 0.051911
23.470442, 0.290285, 0.051539
23.480442, 0.295642, 0.051174
23.490442, 0.301101, 0.050813
23.500443, 0.306664, 0.050458
23.510443, 0.312333, 0.050108
23.520443, 0.318110, 0.049764
23.530443, 0.323997, 0.049424
23.540443, 0.329997, 0.049090
23.550444, 0.336111, 0.048761
23.560444, 0.342341, 0.048438
23.570444, 0.348691, 0.048119
23.580444, 0.355161, 0.047806
23.590445, 0.361755, 0.047497
23.600445, 0.368475, 0.047194
23.610445, 0.375322, 0.046896
23.620445, 0.382301, 0.046603
23.630445, 0.389412, 0.046315
23.640446, 0.396660, 0.046033
23.650446, 0.404045, 0.045755
23.660446, 0.411571, 0.045482
23.670446, 0.419241, 0.045215
23.680447, 0.427057, 0.044952
23.690447, 0.435022, 0.044694
23.700447, 0.443140, 0.044442
23.710447, 0.451412, 0.044194
23.720448, 0.459841, 0.043952
23.730448, 0.468432, 0.043715
23.740448, 0.477186, 0.043482
23.750448, 0.486107, 0.043255
23.760448, 0.495199, 0.043033
23.770449, 0.504463, 0.042815
23.780449, 0.513905, 0.042603
23.790449, 0.523526, 0.042396
23.800449, 0.533331, 0.042194
23.810450, 0.543322, 0.041997
23.820450, 0.553504, 0.041805
23.830450, 0.563880, 0.041619
23.840450, 0.574454, 0.041437
23.850451, 0.585229, 0.041261
23.860451, 0.596209, 0.041090
23.870451, 0.607398, 0.040924
23.880451, 0.618800, 0.040763
23.890451, 0.630419, 0.040608
23.900452, 0.642260, 0.040458
23.910452, 0.654325, 0.040313
23.920452, 0.666621, 0.040174
23.930452, 0.679150, 0.040040
23.940453, 0.691917, 0.039911
23.950453, 0.704927, 0.039788
23.960453, 0.718184, 0.039671
23.970453, 0.731693, 0.039559
23.980453, 0.745458, 0.039453
23.990454, 0.759485, 0.039352
24.000454, 0.773778, 0.039258
24.010454, 0.788343, 0.039169
24.020454, 0.803183, 0.039086
24.030455, 0.818305, 0.039009
24.040455, 0.833713, 0.038938
24.050455, 0.849414, 0.038874
24.060455, 0.865411, 0.038815
24.070456, 0.881712, 0.038763
24.080456, 0.898321, 0.038717
24.090456, 0.915244, 0.038678
24.100456, 0.932487, 0.038645
24.110456, 0.950055, 0.038619
24.120457, 0.967956, 0.038599
24.130457, 0.986194, 0.038587
24.140457, 1.004776, 0.038582
24.150457, 1.023709, 0.038584
24.160458, 1.042998, 0.038593
24.170458, 1.062651, 0.038609
24.180458, 1.082673, 0.038633
24.190458, 1.103071, 0.038665
24.200459, 1.123853, 0.038705
24.210459, 1.145025, 0.038753
24.220459, 1.166595, 0.038809
24.230459, 1.188568, 0.038874
24.240459, 1.210953, 0.038947
24.250460, 1.233757, 0.039030
24.260460, 1.256988, 0.039121
24.270460, 1.280653, 0.039221
24.280460, 1.304759, 0.039331
24.290461, 1.329314, 0.039451
24.300461, 1.354327, 0.039581
24.310461, 1.379806, 0.039721
24.320461, 1.405758, 0.039872
24.330462, 1.432191, 0.040034
24.340462, 1.459115, 0.040207
24.350462, 1.486537, 0.040392
24.360462, 1.514467, 0.040588
24.370462, 1.542912, 0.040797
24.380463, 1.571882, 0.041018
24.390463, 1.601385, 0.041253
24.400463, 1.631431, 0.041501
24.410463, 1.662028, 0.041763
24.420464, 1.693187, 0.042040
24.430464, 1.724915, 0.042331
24.440464, 1.757223, 0.042638
24.450464, 1.790119, 0.042961
24.460464, 1.823615, 0.043300
24.470465, 1.857718, 0.043657
24.480465, 1.892439, 0.044031
24.490465, 1.927788, 0.044424
24.500465, 1.963775, 0.044836
24.510466, 2.000409, 0.045269
24.520466, 2.037700, 0.045721
24.530466, 2.075660, 0.046196
24.540466, 2.114296, 0.046693
24.550467, 2.153620, 0.047213
24.560467, 2.193643, 0.047758
24.570467, 2.234373, 0.048328
24.580467, 2.275820, 0.048924
24.590467, 2.317997, 0.049549
24.600468, 2.360911, 0.050202
24.610468, 2.404573, 0.050885
24.620468, 2.448994, 0.051600
24.630468, 2.494183, 0.052347
24.640469, 2.540150, 0.053129
