#語	出現回数	TF
進展	2	0.0024271845
事実	2	0.0024271845
文献	2	0.0024271845
ころ	2	0.0024271845
語	2	0.0024271845
影響	2	0.0024271845
現代	2	0.0024271845
首長	2	0.0024271845
強化	2	0.0024271845
千年紀	2	0.0024271845
軍	2	0.0024271845
抗争	2	0.0024271845
勝利	2	0.0024271845
ソ連	2	0.0024271845
百科	2	0.0024271845
脚注	2	0.0024271845
次	2	0.0024271845
国際	2	0.0024271845
南	2	0.0024271845
面	2	0.0024271845
後	2	0.0024271845
金子	2	0.0024271845
東部	2	0.0024271845
ゴール	2	0.0024271845
カテゴリ	2	0.0024271845
家	2	0.0024271845
樹立	2	0.0024271845
シャー	2	0.0024271845
民主党	2	0.0024271845
インダス	2	0.0024271845
介入	2	0.0024271845
頁	1	0.0012135922
由香子	1	0.0012135922
土着	1	0.0012135922
西方	1	0.0012135922
失地	1	0.0012135922
クウェート	1	0.0012135922
進出	1	0.0012135922
知識	1	0.0012135922
的中	1	0.0012135922
翌年	1	0.0012135922
もの	1	0.0012135922
侵攻	1	0.0012135922
移動	1	0.0012135922
加盟	1	0.0012135922
谷	1	0.0012135922
急激	1	0.0012135922
好戦	1	0.0012135922
結果	1	0.0012135922
カザフスタン	1	0.0012135922
外交	1	0.0012135922
反発	1	0.0012135922
流入	1	0.0012135922
中部	1	0.0012135922
今日	1	0.0012135922
グレート	1	0.0012135922
周辺	1	0.0012135922
フリー	1	0.0012135922
侵略	1	0.0012135922
従兄弟	1	0.0012135922
明確	1	0.0012135922
東方	1	0.0012135922
パレスチナ	1	0.0012135922
表	1	0.0012135922
トルクメニスタン	1	0.0012135922
編入	1	0.0012135922
シンガポール	1	0.0012135922
皇帝	1	0.0012135922
最後	1	0.0012135922
台湾	1	0.0012135922
サマルカンド	1	0.0012135922
芸術	1	0.0012135922
言語	1	0.0012135922
ムード	1	0.0012135922
墓	1	0.0012135922
異名	1	0.0012135922
沖	1	0.0012135922
急速	1	0.0012135922
ヨーロッパ	1	0.0012135922
植民	1	0.0012135922
レバノン	1	0.0012135922
交代	1	0.0012135922
分布	1	0.0012135922
グルジア	1	0.0012135922
有力	1	0.0012135922
竪穴	1	0.0012135922
ロシア	1	0.0012135922
進軍	1	0.0012135922
ターン	1	0.0012135922
息子	1	0.0012135922
石器	1	0.0012135922
クーデター	1	0.0012135922
アルメニア	1	0.0012135922
デリー	1	0.0012135922
追放	1	0.0012135922
連邦	1	0.0012135922
廃止	1	0.0012135922
両国	1	0.0012135922
・	1	0.0012135922
親善	1	0.0012135922
調査	1	0.0012135922
発達	1	0.0012135922
発展	1	0.0012135922
インドネシア	1	0.0012135922
盛ん	1	0.0012135922
様々	1	0.0012135922
フランク	1	0.0012135922
フィリピン	1	0.0012135922
分割	1	0.0012135922
なか	1	0.0012135922
国境	1	0.0012135922
オマーン	1	0.0012135922
派	1	0.0012135922
カタール	1	0.0012135922
その後	1	0.0012135922
北西	1	0.0012135922
当時	1	0.0012135922
南方	1	0.0012135922
体制	1	0.0012135922
以後	1	0.0012135922
教	1	0.0012135922
モルディブ	1	0.0012135922
監修	1	0.0012135922
朝鮮民主主義人民共和国	1	0.0012135922
概説	1	0.0012135922
バーレーン	1	0.0012135922
成長	1	0.0012135922
イエメン	1	0.0012135922
海	1	0.0012135922
西	1	0.0012135922
いくつ	1	0.0012135922
使用	1	0.0012135922
族長	1	0.0012135922
エーゲ海	1	0.0012135922
王家	1	0.0012135922
間	1	0.0012135922
年間	1	0.0012135922
アラブ	1	0.0012135922
浸透	1	0.0012135922
軍人	1	0.0012135922
南下	1	0.0012135922
マレーシア	1	0.0012135922
難破	1	0.0012135922
版図	1	0.0012135922
アリア	1	0.0012135922
長尾	1	0.0012135922
表示	1	0.0012135922
圭子	1	0.0012135922
輸出	1	0.0012135922
パキスタン	1	0.0012135922
ガンダーラ	1	0.0012135922
州	1	0.0012135922
タジキスタン	1	0.0012135922
アラー	1	0.0012135922
日本	1	0.0012135922
繁栄	1	0.0012135922
路	1	0.0012135922
政策	1	0.0012135922
交通	1	0.0012135922
バグダッド	1	0.0012135922
創始	1	0.0012135922
ブルネイ	1	0.0012135922
目次	1	0.0012135922
世界	1	0.0012135922
ハン	1	0.0012135922
本家	1	0.0012135922
万	1	0.0012135922
ミャンマー	1	0.0012135922
部分	1	0.0012135922
子孫	1	0.0012135922
領土	1	0.0012135922
世	1	0.0012135922
地位	1	0.0012135922
不満	1	0.0012135922
基盤	1	0.0012135922
区別	1	0.0012135922
清美	1	0.0012135922
権	1	0.0012135922
一時期	1	0.0012135922
アラビア	1	0.0012135922
船	1	0.0012135922
東アジア	1	0.0012135922
作成	1	0.0012135922
パリ	1	0.0012135922
スリランカ	1	0.0012135922
妥協	1	0.0012135922
弱体	1	0.0012135922
失敗	1	0.0012135922
ベトナム	1	0.0012135922
ヒワ	1	0.0012135922
反撃	1	0.0012135922
絵衣子	1	0.0012135922
至上	1	0.0012135922
中華民国	1	0.0012135922
獲得	1	0.0012135922
アフリカ	1	0.0012135922
一つ	1	0.0012135922
話	1	0.0012135922
色	1	0.0012135922
乱立	1	0.0012135922
分家	1	0.0012135922
バングラデシュ	1	0.0012135922
遊牧民	1	0.0012135922
対立	1	0.0012135922
シース	1	0.0012135922
ヨルダン	1	0.0012135922
相互	1	0.0012135922
サウジアラビア	1	0.0012135922
ヘレニズム	1	0.0012135922
力	1	0.0012135922
統一	1	0.0012135922
学問	1	0.0012135922
攻撃	1	0.0012135922
度	1	0.0012135922
僭称	1	0.0012135922
南北	1	0.0012135922
考古学	1	0.0012135922
出典	1	0.0012135922
態度	1	0.0012135922
全土	1	0.0012135922
奪回	1	0.0012135922
アゼルバイジャン	1	0.0012135922
カンボジア	1	0.0012135922
戦い	1	0.0012135922
風景	1	0.0012135922
領域	1	0.0012135922
一部	1	0.0012135922
代	1	0.0012135922
半島	1	0.0012135922
中東	1	0.0012135922
要求	1	0.0012135922
キルギス	1	0.0012135922
ネパール	1	0.0012135922
柳沢	1	0.0012135922
月	1	0.0012135922
東南アジア	1	0.0012135922
圏	1	0.0012135922
分類	1	0.0012135922
北	1	0.0012135922
ギリシア	1	0.0012135922
王政	1	0.0012135922
弟	1	0.0012135922
伝説	1	0.0012135922
ゲーム	1	0.0012135922
輪	1	0.0012135922
錫	1	0.0012135922
末	1	0.0012135922
本	1	0.0012135922
北東	1	0.0012135922
地	1	0.0012135922
遠征	1	0.0012135922
保護	1	0.0012135922
中心	1	0.0012135922
ラオス	1	0.0012135922
アブハジア	1	0.0012135922
遊牧	1	0.0012135922
政治	1	0.0012135922
シリア	1	0.0012135922
何	1	0.0012135922
大韓民国	1	0.0012135922
完全	1	0.0012135922
混乱	1	0.0012135922
東ティモール	1	0.0012135922
形	1	0.0012135922
記事	1	0.0012135922
ウズベキスタン	1	0.0012135922
イスラエル	1	0.0012135922
学	1	0.0012135922
復興	1	0.0012135922
歴	1	0.0012135922
分裂	1	0.0012135922
後継	1	0.0012135922
検索	1	0.0012135922
王	1	0.0012135922
ブータン	1	0.0012135922
居住	1	0.0012135922
カリフ	1	0.0012135922
死去	1	0.0012135922
一覧	1	0.0012135922
マフ	1	0.0012135922
制圧	1	0.0012135922
タイ	1	0.0012135922
心地	1	0.0012135922
それ	1	0.0012135922
オセチア	1	0.0012135922
牧畜	1	0.0012135922
承認	1	0.0012135922
たち	1	0.0012135922
農業	1	0.0012135922
中華人民共和国	1	0.0012135922
史	1	0.0012135922
